ChangeIndicator,ProductTitle,ProductId,SkuId,SkuTitle,Publisher,SkuDescription,UnitOfMeasure,TermDuration,BillingPlan,Market,Currency,UnitPrice,PricingTierRangeMin,PricingTierRangeMax,EffectiveStartDate,EffectiveEndDate,Tags,ERP Price,Segment,PreviousValues
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,72,Dynamics 365 e-Commerce Tier 3 Band 2 (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,104160,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,148800,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,15,Dynamics 365 e-Commerce Tier 1 Band 3 Overage,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,420,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,600,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0LH2Z,000Q,Dynamics 365 Commerce (Education Student Pricing),Microsoft Corporation,"User subscription that includes Dynamics 365 Commerce, Enterprise Edition",,P1Y,Monthly,US,USD,740.88,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1058.4,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,005M,Dynamics 365 e-Commerce Tier 3 Band 2 Overage (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,1680,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,2400,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,81,Dynamics 365 e-Commerce Tier 1 Band 4 (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,1344,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1920,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,006B,Dynamics 365 e-Commerce Tier 2 Band 1 Overage (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,1764,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,2520,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,83,Dynamics 365 e-Commerce Tier 2 Band 1 (Education Faculty Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,6699,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,9570,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,61,Dynamics 365 e-Commerce Tier 2 Band 4 Overage (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,1680,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,2400,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,53,Dynamics 365 e-Commerce Tier 3 Band 5 Overage (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,1701,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1890,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,004V,Dynamics 365 e-Commerce Tier 1 Band 1 (Education Faculty Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,1848,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,2640,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,000J,Dynamics 365 e-Commerce Tier 3 Band 1 Overage,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,4410,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,6300,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,2,Dynamics 365 e-Commerce Tier 1 Band 2,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,33600,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,48000,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,000Q,Dynamics 365 e-Commerce Tier 2 Band 4 Overage,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,4200,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,6000,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,000W,Dynamics 365 e-Commerce Tier 2 Band 2,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,127890,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,182700,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,66,Dynamics 365 e-Commerce Tier 2 Band 3 Overage (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,1701,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1890,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,76,Dynamics 365 e-Commerce Tier 3 Band 4 (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,100440,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,111600,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,000B,Dynamics 365 e-Commerce Tier 1 Band 1 Overage,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,4410,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,6300,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,59,Dynamics 365 e-Commerce Tier 3 Band 6 Overage (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,1701,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1890,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,007H,Dynamics 365 e-Commerce Tier 2 Band 3 (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,51156,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,73080,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,007J,Dynamics 365 e-Commerce Tier 1 Band 5 (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,14112,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,20160,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,000C,Dynamics 365 e-Commerce Tier 1 Band 4,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,3360,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,4800,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,000M,Dynamics 365 e-Commerce Tier 2 Band 6,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,12180,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,17400,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,68,Dynamics 365 e-Commerce Tier 2 Band 2 Overage (Education Faculty Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,231,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,330,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,008D,Dynamics 365 e-Commerce Tier 2 Band 2 (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,4698,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,5220,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,005S,Dynamics 365 e-Commerce Tier 3 Band 1 Overage (Education Faculty Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,2425.56,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,3465,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,008D,Dynamics 365 e-Commerce Tier 2 Band 2 (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,49329,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,54810,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,84,Dynamics 365 e-Commerce Tier 1 Band 4 (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,12960,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,14400,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,006D,Dynamics 365 e-Commerce Tier 2 Band 1 Overage (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,162,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,180,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,005H,Dynamics 365 e-Commerce Tier 1 Band 3 (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,1344,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1920,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,008C,Dynamics 365 e-Commerce Tier 1 Band 1 (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,1296,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1440,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,9,Dynamics 365 e-Commerce Tier 3 Band 6,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,26040,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,37200,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,50,Dynamics 365 e-Commerce Tier 3 Band 5 (Education Faculty Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,143220,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,204600,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,005Z,Dynamics 365 e-Commerce Tier 2 Band 5 Overage (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,1701,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1890,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,000H,Dynamics 365 e-Commerce Tier 3 Band 2,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,260400,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,372000,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,006X,Dynamics 365 e-Commerce Tier 1 Band 2 Overage (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,168,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,240,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,65,Dynamics 365 e-Commerce Tier 2 Band 3 Overage (Education Faculty Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,231,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,330,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,13,Dynamics 365 e-Commerce Tier 1 Band 5,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,35280,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,50400,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,007T,Dynamics 365 e-Commerce Tier 2 Band 6 (Education Faculty Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,66990,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,95700,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,006G,Dynamics 365 e-Commerce Tier 1 Band 6 Overage (Education Faculty Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,2425.56,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,3465,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,87,Dynamics 365 e-Commerce Tier 1 Band 2 (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,13608,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,15120,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,005C,Dynamics 365 e-Commerce Tier 3 Band 4 (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,104160,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,148800,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,007S,Dynamics 365 e-Commerce Tier 2 Band 4 (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,49329,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,54810,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,89,Dynamics 365 e-Commerce Tier 1 Band 1 (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,1344,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1920,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,9,Dynamics 365 e-Commerce Tier 3 Band 6,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,260400,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,372000,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,006J,Dynamics 365 e-Commerce Tier 1 Band 5 Overage (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,168,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,240,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,000D,Dynamics 365 e-Commerce Tier 3 Band 3 Overage,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,4410,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,6300,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,1,Dynamics 365 e-Commerce Tier 1 Band 1,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,3360,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,4800,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,76,Dynamics 365 e-Commerce Tier 3 Band 4 (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,105462,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,117180,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,006X,Dynamics 365 e-Commerce Tier 1 Band 2 Overage (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,1680,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,2400,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,007Z,Dynamics 365 e-Commerce Tier 1 Band 6 (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,13608,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,15120,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,006F,Dynamics 365 e-Commerce Tier 1 Band 6 Overage (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,1680,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,2400,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,87,Dynamics 365 e-Commerce Tier 1 Band 2 (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,12960,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,14400,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,56,Dynamics 365 e-Commerce Tier 3 Band 6 (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,104160,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,148800,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,000N,Dynamics 365 e-Commerce Tier 2 Band 5 Overage,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,4200,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,6000,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,004X,Dynamics 365 e-Commerce Tier 3 Band 5 Overage (Education Faculty Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,231,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,330,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,005F,Dynamics 365 e-Commerce Tier 3 Band 4 Overage (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,1680,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,2400,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,56,Dynamics 365 e-Commerce Tier 3 Band 6 (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,10416,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,14880,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,000P,Dynamics 365 e-Commerce Tier 2 Band 5,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,121800,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,174000,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,80,Dynamics 365 e-Commerce Tier 2 Band 1 (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,51156,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,73080,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,005T,Dynamics 365 e-Commerce Tier 2 Band 6 Overage (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,1680,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,2400,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,005C,Dynamics 365 e-Commerce Tier 3 Band 4 (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,10416,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,14880,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0LH2Z,1,Dynamics 365 Commerce Attach to Qualifying Dynamics 365 Base Offer,Microsoft Corporation,Attach user subscription offering for Dynamics 365 Commerce. Requires qualifying Dynamics 365 base offer.,,P3Y,Annual,US,USD,756,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1080,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,88,Dynamics 365 e-Commerce Tier 2 Band 2 (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,4872,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,6960,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,007F,Dynamics 365 e-Commerce Tier 2 Band 5 (Education Faculty Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,66990,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,95700,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,64,Dynamics 365 e-Commerce Tier 2 Band 3 Overage (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,1764,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,2520,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,54,Dynamics 365 e-Commerce Tier 3 Band 6 (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,10044,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,11160,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,000X,Dynamics 365 e-Commerce Tier 2 Band 1 Overage,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1M,Monthly,US,USD,420,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,600,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,007S,Dynamics 365 e-Commerce Tier 2 Band 4 (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,46980,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,52200,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0LH2Z,000R,Dynamics 365 Commerce (Education Faculty Pricing),Microsoft Corporation,"User subscription that includes Dynamics 365 Commerce, Enterprise Edition",,P1M,Monthly,US,USD,97.02,,,2024-10-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,138.6,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,000K,Dynamics 365 e-Commerce Tier 3 Band 1,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,260400,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,372000,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,006P,Dynamics 365 e-Commerce Tier 1 Band 4 Overage (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,1701,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1890,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0LH2Z,000L,Dynamics 365 Commerce Attach to Qualifying Dynamics 365 Base Offer (Education Faculty Pricing),Microsoft Corporation,Attach user subscription offering for Dynamics 365 Commerce. Requires qualifying Dynamics 365 base offer.,,P1Y,Monthly,US,USD,145.56,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,207.96,Education,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,5,Dynamics 365 e-Commerce Tier 3 Band 4,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,260400,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,372000,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,9,Dynamics 365 e-Commerce Tier 3 Band 6,Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Monthly,US,USD,273420,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,390600,Commercial,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,007V,Dynamics 365 e-Commerce Tier 1 Band 5 (Non-Profit Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,12960,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,14400,Charity,
Unchanged,Dynamics 365 Commerce,CFQ7TTC0HM0T,005H,Dynamics 365 e-Commerce Tier 1 Band 3 (Education Student Pricing),Microsoft Corporation,e-Commerce add on for Dynamics 365 Commerce,,P1Y,Annual,US,USD,13440,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,19200,Education,
